TempID,10020912,RRI Analyzer Ver1.0.49,âêÕÉâÉCÉuÉâÉä Ver1.1.3
RRI
acc_mode,
Time,RRI,temperature,Acc_x,Acc_y,Acc_z,HR_Instant,Body Motion
2023/12/12 17:06:29.757,859,28.3125,0.125,-0.96875,0.34375,69,0.0355026
2023/12/12 17:06:30.613,854,28.3125,0.125,-0.96875,0.34375,70,0.0355026
2023/12/12 17:06:31.465,850,28.3125,0.125,-0.96875,0.34375,70,0.0355026
2023/12/12 17:06:32.280,817,28.3125,0.125,-0.96875,0.375,73,0.04629182
2023/12/12 17:06:33.048,769,28.3125,0.125,-0.96875,0.375,78,0.04629182
2023/12/12 17:06:33.816,769,28.3125,0.125,-0.96875,0.375,78,0.04629182
2023/12/12 17:06:34.597,780,28.3125,0.125,-1,0.34375,76,0.06479531
2023/12/12 17:06:35.393,795,28.3125,0.125,-0.96875,0.34375,75,0.0355026
2023/12/12 17:06:36.176,782,28.375,0.125,-1,0.34375,76,0.06479531
2023/12/12 17:06:36.978,801,28.375,0.125,-0.96875,0.375,74,0.04629182
2023/12/12 17:06:37.753,774,28.375,0.125,-0.96875,0.375,77,0.04629182
2023/12/12 17:06:38.497,743,28.375,0.125,-0.96875,0.375,80,0.04629182
2023/12/12 17:06:39.236,741,28.375,0.125,-0.96875,0.375,80,0.04629182
2023/12/12 17:06:40.037,802,28.4375,0.125,-1,0.375,74,0.07529066
2023/12/12 17:06:40.879,843,28.4375,0.125,-0.96875,0.34375,71,0.0355026
2023/12/12 17:06:41.719,839,28.4375,0.09375,-0.96875,0.34375,71,0.03219654
2023/12/12 17:06:42.564,845,28.4375,0.125,-0.96875,0.34375,71,0.0355026
2023/12/12 17:06:43.408,844,28.4375,0.125,-0.96875,0.34375,71,0.0355026
2023/12/12 17:06:44.236,827,28.4375,0.125,-0.96875,0.375,72,0.04629182
2023/12/12 17:06:45.029,792,28.4375,0.125,-0.96875,0.375,75,0.04629182
2023/12/12 17:06:45.832,802,28.4375,0.125,-0.96875,0.375,74,0.04629182
2023/12/12 17:06:46.668,838,28.4375,0.125,-0.96875,0.34375,71,0.0355026
2023/12/12 17:06:47.524,858,28.4375,0.125,-1,0.34375,69,0.06479531
2023/12/12 17:06:48.368,846,28.4375,0.125,-1,0.34375,70,0.06479531
2023/12/12 17:06:49.210,841,28.4375,0.125,-1,0.34375,71,0.06479531
