TempID,10020912,RRI Analyzer Ver1.0.49,âêÕÉâÉCÉuÉâÉä Ver1.1.3
RRI
acc_mode,
Time,RRI,temperature,Acc_x,Acc_y,Acc_z,HR_Instant,Body Motion
2024/01/28 14:38:24.053,818,32.375,0.09375,-1.0625,-0.0625,73,0.06845756
2024/01/28 14:38:24.826,774,32.375,0.125,-1.0625,-0.03125,77,0.07028399
2024/01/28 14:38:25.627,802,32.375,0.125,-1.0625,-0.0625,74,0.07165176
2024/01/28 14:38:26.444,817,32.375,0.125,-1.0625,-0.0625,73,0.07165176
2024/01/28 14:38:27.283,840,32.375,0.125,-1.0625,-0.0625,71,0.07165176
2024/01/28 14:38:28.068,786,32.375,0.125,-1.0625,-0.03125,76,0.07028399
2024/01/28 14:38:28.826,757,32.375,0.125,-1.0625,-0.03125,79,0.07028399
2024/01/28 14:38:29.630,803,32.375,0.125,-1.0625,-0.0625,74,0.07165176
2024/01/28 14:38:30.493,862,32.375,0.125,-1.0625,-0.0625,69,0.07165176
2024/01/28 14:38:31.394,898,32.375,0.125,-1.0625,-0.0625,66,0.07165176
2024/01/28 14:38:32.273,875,32.4375,0.125,-1.0625,-0.03125,68,0.07028399
2024/01/28 14:38:33.076,800,32.4375,0.125,-1.0625,-0.0625,75,0.07165176
2024/01/28 14:38:33.929,857,32.4375,0.125,-1.0625,-0.03125,70,0.07028399
2024/01/28 14:38:34.784,859,32.4375,0.125,-1.0625,-0.0625,69,0.07165176
2024/01/28 14:38:35.660,880,32.4375,0.125,-1.0625,-0.0625,68,0.07165176
2024/01/28 14:38:36.501,839,32.4375,0.125,-1.0625,-0.0625,71,0.07165176
2024/01/28 14:38:37.303,800,32.4375,0.125,-1.03125,-0.0625,75,0.04067661
2024/01/28 14:38:38.125,820,32.4375,0.125,-1.0625,-0.03125,73,0.07028399
2024/01/28 14:38:38.941,819,32.4375,0.125,-1.0625,-0.0625,73,0.07165176
2024/01/28 14:38:39.745,806,32.4375,0.125,-1.0625,-0.03125,74,0.07028399
2024/01/28 14:38:40.517,774,32.4375,0.125,-1.0625,-0.03125,77,0.07028399
2024/01/28 14:38:41.296,780,32.4375,0.125,-1.0625,-0.0625,76,0.07165176
2024/01/28 14:38:42.097,801,32.4375,0.125,-1.0625,-0.0625,74,0.07165176
