TempID,10020912,RRI Analyzer Ver1.0.49,âêÕÉâÉCÉuÉâÉä Ver1.1.3
RRI
acc_mode,
Time,RRI,temperature,Acc_x,Acc_y,Acc_z,HR_Instant,Body Motion
2023/12/12 15:47:55.336,689,32.0625,0.0625,-1,0.375,87,0.06982767
2023/12/12 15:47:56.021,686,32.0625,0.0625,-1,0.34375,87,0.0592782
2023/12/12 15:47:56.703,683,32.0625,0.0625,-1,0.375,87,0.06982767
2023/12/12 15:47:57.373,668,32.0625,0.0625,-0.96875,0.375,89,0.04067661
2023/12/12 15:47:58.043,669,32.0625,0.0625,-1,0.375,89,0.06982767
2023/12/12 15:47:58.711,667,32.0625,0.0625,-1,0.375,89,0.06982767
2023/12/12 15:47:59.407,695,32.0625,0.0625,-1,0.375,86,0.06982767
2023/12/12 15:48:00.097,690,32.0625,0.0625,-1,0.34375,86,0.0592782
2023/12/12 15:48:00.777,680,32.0625,0.0625,-0.96875,0.375,88,0.04067661
2023/12/12 15:48:01.444,668,32.0625,0.0625,-1,0.375,89,0.06982767
2023/12/12 15:48:02.125,681,32.0625,0.0625,-1,0.375,88,0.06982767
2023/12/12 15:48:02.815,690,32.0625,0.0625,-1,0.375,86,0.06982767
2023/12/12 15:48:03.528,714,32.0625,0.0625,-1,0.375,84,0.06982767
2023/12/12 15:48:04.230,704,32.0625,0.0625,-0.96875,0.375,85,0.04067661
2023/12/12 15:48:04.912,684,32.0625,0.0625,-1,0.375,87,0.06982767
2023/12/12 15:48:05.599,685,32.125,0.0625,-1,0.375,87,0.06982767
2023/12/12 15:48:06.298,697,32.125,0.0625,-0.96875,0.34375,86,0.02982857
2023/12/12 15:48:07.023,723,32.125,0.0625,-1,0.34375,82,0.0592782
2023/12/12 15:48:07.754,733,32.125,0.0625,-0.96875,0.375,81,0.04067661
2023/12/12 15:48:08.448,697,32.125,0.0625,-0.96875,0.375,86,0.04067661
2023/12/12 15:48:09.127,682,32.0625,0.0625,-1,0.375,87,0.06982767
2023/12/12 15:48:09.825,694,32.0625,0.0625,-1,0.34375,86,0.0592782
2023/12/12 15:48:10.549,721,32.0625,0.0625,-1,0.375,83,0.06982767
2023/12/12 15:48:11.257,705,32.0625,0.0625,-1,0.375,85,0.06982767
2023/12/12 15:48:11.939,683,32.0625,0.0625,-1,0.375,87,0.06982767
2023/12/12 15:48:12.626,687,32.0625,0.0625,-1,0.375,87,0.06982767
2023/12/12 15:48:13.320,694,32.125,0.0625,-1,0.375,86,0.06982767
2023/12/12 15:48:14.035,714,32.125,0.0625,-1,0.34375,84,0.0592782
2023/12/12 15:48:14.739,703,32.125,0.0625,-0.96875,0.375,85,0.04067661
2023/12/12 15:48:15.417,677,32.125,0.0625,-0.96875,0.375,88,0.04067661
2023/12/12 15:48:16.100,680,32.125,0.0625,-0.96875,0.34375,88,0.02982857
2023/12/12 15:48:16.798,694,32.125,0.0625,-1,0.34375,86,0.0592782
2023/12/12 15:48:17.511,709,32.125,0.0625,-0.96875,0.375,84,0.04067661
2023/12/12 15:48:18.204,699,32.125,0.0625,-1,0.34375,85,0.0592782
2023/12/12 15:48:18.874,676,32.125,0.09375,-0.96875,0.375,88,0.04301995
2023/12/12 15:48:19.544,676,32.125,0.0625,-0.96875,0.375,88,0.04067661
2023/12/12 15:48:20.226,682,32.125,0.0625,-1,0.34375,87,0.0592782
2023/12/12 15:48:20.940,714,32.125,0.09375,-1,0.375,84,0.0721073
2023/12/12 15:48:21.647,707,32.125,0.0625,-1,0.34375,84,0.0592782
2023/12/12 15:48:22.336,688,32.125,0.0625,-1,0.375,87,0.06982767
2023/12/12 15:48:23.013,677,32.125,0.0625,-1,0.34375,88,0.0592782
2023/12/12 15:48:23.712,699,32.125,0.09375,-1,0.375,85,0.0721073
2023/12/12 15:48:24.414,698,32.125,0.0625,-1,0.34375,85,0.0592782
2023/12/12 15:48:25.099,681,32.125,0.0625,-0.96875,0.375,88,0.04067661
2023/12/12 15:48:25.773,670,32.125,0.09375,-1,0.34375,89,0.06158048
2023/12/12 15:48:26.455,686,32.125,0.0625,-0.96875,0.34375,87,0.02982857
2023/12/12 15:48:27.143,693,32.125,0.0625,-1,0.34375,86,0.0592782
2023/12/12 15:48:27.817,679,32.125,0.0625,-0.96875,0.34375,88,0.02982857
2023/12/12 15:48:28.481,665,32.125,0.09375,-0.96875,0.375,90,0.04301995
2023/12/12 15:48:29.153,672,32.125,0.0625,-0.96875,0.375,89,0.04067661
2023/12/12 15:48:29.841,688,32.125,0.0625,-1,0.375,87,0.06982767
2023/12/12 15:48:30.538,697,32.125,0.0625,-1,0.375,86,0.06982767
2023/12/12 15:48:31.229,690,32.125,0.09375,-1,0.375,86,0.0721073
2023/12/12 15:48:31.896,666,32.125,0.0625,-1,0.375,90,0.06982767
2023/12/12 15:48:32.573,675,32.125,0.0625,-1,0.34375,88,0.0592782
2023/12/12 15:48:33.260,685,32.0625,0.0625,-1,0.34375,87,0.0592782
2023/12/12 15:48:33.952,690,32.0625,0.0625,-1,0.34375,86,0.0592782
2023/12/12 15:48:34.643,690,32.0625,0.0625,-0.96875,0.375,86,0.04067661
2023/12/12 15:48:35.311,667,32.0625,0.0625,-1,0.375,89,0.06982767
2023/12/12 15:48:35.981,669,32.0625,0.0625,-1,0.375,89,0.06982767
2023/12/12 15:48:36.651,673,32.0625,0.09375,-1,0.34375,89,0.06158048
2023/12/12 15:48:37.334,687,32.125,0.0625,-1,0.34375,87,0.0592782
2023/12/12 15:48:38.007,677,32.125,0.0625,-0.96875,0.375,88,0.04067661
2023/12/12 15:48:38.671,663,32.125,0.0625,-1,0.375,90,0.06982767
2023/12/12 15:48:39.333,662,32.125,0.0625,-0.96875,0.34375,90,0.02982857
2023/12/12 15:48:40.009,676,32.125,0.0625,-0.96875,0.34375,88,0.02982857
2023/12/12 15:48:40.684,677,32.125,0.09375,-1,0.375,88,0.0721073
2023/12/12 15:48:41.354,671,32.0625,0.0625,-1,0.375,89,0.06982767
2023/12/12 15:48:42.016,663,32.0625,0.0625,-0.96875,0.375,90,0.04067661
2023/12/12 15:48:42.673,656,32.0625,0.0625,-1,0.375,91,0.06982767
2023/12/12 15:48:43.338,664,32.0625,0.0625,-1,0.375,90,0.06982767
2023/12/12 15:48:44.008,669,32.0625,0.0625,-1,0.34375,89,0.0592782
2023/12/12 15:48:44.674,667,32.0625,0.0625,-1,0.375,89,0.06982767
2023/12/12 15:48:45.330,657,32.125,0.0625,-0.96875,0.375,91,0.04067661
2023/12/12 15:48:45.983,654,32.125,0.0625,-1,0.375,91,0.06982767
2023/12/12 15:48:46.650,661,32.125,0.0625,-1,0.34375,90,0.0592782
2023/12/12 15:48:47.326,671,32.125,0.0625,-0.96875,0.34375,89,0.02982857
2023/12/12 15:48:48.000,669,32.125,0.0625,-1,0.34375,89,0.0592782
2023/12/12 15:48:48.657,661,32.125,0.09375,-0.96875,0.375,90,0.04301995
2023/12/12 15:48:49.310,656,32.125,0.0625,-1,0.375,91,0.06982767
2023/12/12 15:48:49.977,670,32.125,0.0625,-0.96875,0.375,89,0.04067661
2023/12/12 15:48:50.658,683,32.125,0.0625,-0.96875,0.34375,87,0.02982857
2023/12/12 15:48:51.347,690,32.125,0.0625,-1,0.34375,86,0.0592782
2023/12/12 15:48:52.031,685,32.125,0.0625,-1,0.375,87,0.06982767
2023/12/12 15:48:52.699,666,32.125,0.0625,-0.96875,0.34375,90,0.02982857
2023/12/12 15:48:53.375,675,32.125,0.0625,-1,0.34375,88,0.0592782
2023/12/12 15:48:54.073,697,32.125,0.0625,-1,0.34375,86,0.0592782
2023/12/12 15:48:54.762,693,32.125,0.0625,-1,0.34375,86,0.0592782
2023/12/12 15:48:55.440,681,32.125,0.0625,-1,0.375,88,0.06982767
2023/12/12 15:48:56.111,674,32.125,0.0625,-1,0.375,89,0.06982767
2023/12/12 15:48:56.782,668,32.125,0.0625,-0.96875,0.34375,89,0.02982857
2023/12/12 15:48:57.461,677,32.125,0.0625,-1,0.34375,88,0.0592782
2023/12/12 15:48:58.151,688,32.125,0.0625,-1,0.34375,87,0.0592782
2023/12/12 15:48:58.846,695,32.125,0.0625,-1,0.34375,86,0.0592782
2023/12/12 15:48:59.526,681,32.125,0.0625,-1,0.34375,88,0.0592782
2023/12/12 15:49:00.193,668,32.125,0.0625,-0.96875,0.34375,89,0.02982857
2023/12/12 15:49:00.863,670,32.125,0.0625,-1,0.34375,89,0.0592782
2023/12/12 15:49:01.554,690,32.125,0.0625,-1,0.34375,86,0.0592782
2023/12/12 15:49:02.240,685,32.125,0.0625,-1,0.34375,87,0.0592782
2023/12/12 15:49:02.917,678,32.125,0.0625,-1,0.34375,88,0.0592782
2023/12/12 15:49:03.585,669,32.125,0.0625,-1,0.375,89,0.06982767
2023/12/12 15:49:04.255,671,32.125,0.0625,-0.96875,0.375,89,0.04067661
